objid,ra,dec
SSTSL2 J161501.31+543125.3,243.755478,54.523702
SSTSL2 J175455.90-280404.8,268.732917,-28.068026
SSTSL2 J175415.66-311346.2,268.565273,-31.229507
SSTSL2 J124646.14-620929.5,191.69225,-62.158202
SSTSL2 J174408.92-250226.5,266.03719,-25.040709
SSTSL2 J144258.42-591434.7,220.743417,-59.242985
SSTSL2 J011209.46-730829.8,18.039454,-73.14162
SSTSL2 J175603.22-303613.9,269.013417,-30.60388
SSTSL2 J180127.05-275543.8,270.362748,-27.928855
SSTSL2 J193951.70+231232.4,294.965439,23.209019
SSTSL2 J222020.55+575255.6,335.085647,57.882135
SSTSL2 J174709.47-242813.7,266.789477,-24.470482
SSTSL2 J164700.95-441254.4,251.753996,-44.215132
SSTSL2 J180413.07-270018.0,271.054498,-27.005015
SSTSL2 J180434.69-193413.2,271.144547,-19.570349
SSTSL2 J221701.13+590818.6,334.254735,59.138508
SSTSL2 J042233.93+250436.9,65.641384,25.076935
SSTSL2 J222813.21+585812.3,337.055051,58.970097
SSTSL2 J103725.24+591943.6,159.355189,59.328804
SSTSL2 J194307.85+240811.8,295.782732,24.136623
SSTSL2 J175816.97-295906.6,269.570718,-29.985176
SSTSL2 J175734.41-290831.3,269.393414,-29.142051
SSTSL2 J170219.05-430126.2,255.579377,-43.023962
SSTSL2 J205047.29+431633.4,312.697053,43.275947
SSTSL2 J195637.73+273910.7,299.157223,27.65298
SSTSL2 J010850.78-712454.1,17.211587,-71.415053
SSTSL2 J052135.89-654208.4,80.399578,-65.702351
SSTSL2 J181653.19-165941.1,274.221635,-16.994754
SSTSL2 J063712.41+040441.2,99.301747,4.078115
SSTSL2 J200732.24+273433.0,301.884359,27.575861
SSTSL2 J175555.38-270352.2,268.980776,-27.064509
SSTSL2 J174650.83-242242.1,266.711808,-24.378362
SSTSL2 J161217.06-375658.9,243.071117,-37.949695
SSTSL2 J203657.41+421549.5,309.239244,42.263776
SSTSL2 J222411.31+590800.4,336.047143,59.133446
SSTSL2 J103240.71-584742.3,158.169661,-58.795088
SSTSL2 J020239.64+195419.1,30.665185,19.905306
SSTSL2 J174825.47-322916.8,267.106167,-32.488008
SSTSL2 J153318.62-550714.4,233.327601,-55.120677
SSTSL2 J172220.85-381057.0,260.586899,-38.182526
SSTSL2 J173857.65-301515.4,264.740227,-30.254281
SSTSL2 J170852.88-391240.7,257.220341,-39.21131
SSTSL2 J174917.49-233836.4,267.322877,-23.643452
SSTSL2 J022729.22-043227.8,36.871751,-4.541058
SSTSL2 J114833.33-622754.8,177.138906,-62.465235
SSTSL2 J021018.83+324900.8,32.578488,32.81689
SSTSL2 J152128.13-564845.2,230.367235,-56.812561
SSTSL2 J175107.76-222904.7,267.78236,-22.484647
SSTSL2 J144827.49-602729.7,222.114562,-60.458254
SSTSL2 J010302.78-705016.8,15.761623,-70.838004
SSTSL2 J133038.48-631943.2,202.660352,-63.328679
SSTSL2 J202310.24+393223.2,305.792699,39.539779
SSTSL2 J221039.04+571451.6,332.662702,57.247672
SSTSL2 J122211.44-644931.2,185.54767,-64.825353
SSTSL2 J180252.27-255230.8,270.717823,-25.875249
SSTSL2 J174421.90-234518.1,266.091268,-23.755028
SSTSL2 J192639.13+182144.2,291.663073,18.362291
SSTSL2 J061126.00+184307.1,92.858351,18.71866
SSTSL2 J180203.91-275034.0,270.516301,-27.842794
SSTSL2 J025123.06+603355.1,42.846105,60.565309
SSTSL2 J130921.71-632948.4,197.340476,-63.496782
SSTSL2 J122149.87-615611.8,185.457816,-61.936618
SSTSL2 J022815.81+731307.7,37.065883,73.218832
SSTSL2 J051410.73-400419.0,78.544728,-40.071949
SSTSL2 J174545.21-240710.9,266.4384,-24.119697
SSTSL2 J195311.07+283236.9,298.296133,28.543594
SSTSL2 J120925.11-614634.8,182.354654,-61.776334
SSTSL2 J205635.97+432211.2,314.149893,43.369801
SSTSL2 J194617.85+231407.6,296.574387,23.235457
SSTSL2 J194507.45+252704.5,296.281068,25.451272
SSTSL2 J202739.20+401330.3,306.913343,40.225104
SSTSL2 J180059.46-275757.0,270.247766,-27.965841
SSTSL2 J172547.14-304508.3,261.446444,-30.752316
SSTSL2 J174911.35-304518.9,267.297299,-30.755251
SSTSL2 J174941.01-250312.7,267.420887,-25.053534
SSTSL2 J175453.94-274527.4,268.724769,-27.757636
SSTSL2 J010034.98-730853.5,15.145751,-73.148212
SSTSL2 J004950.07-734011.5,12.458653,-73.669868
SSTSL2 J194056.37+241031.9,295.234882,24.175546
SSTSL2 J165859.33-405812.0,254.747209,-40.970021
SSTSL2 J175200.62-230648.4,268.002585,-23.113463
SSTSL2 J150951.28-570936.6,227.463694,-57.160169
SSTSL2 J195006.17+263559.7,297.525709,26.599928
SSTSL2 J224643.96+614432.4,341.683181,61.742352
SSTSL2 J130300.61-631753.4,195.752565,-63.298175
SSTSL2 J202000.68+405948.4,305.002848,40.996796
SSTSL2 J180641.76-254944.4,271.674022,-25.829025
SSTSL2 J174326.70-250248.2,265.861274,-25.046727
SSTSL2 J222422.16+634433.5,336.092334,63.742653
SSTSL2 J191632.47+095341.3,289.135328,9.894807
SSTSL2 J223019.23+605625.4,337.580132,60.940394
SSTSL2 J194848.87+272605.0,297.203663,27.434727
SSTSL2 J174845.53-234256.3,267.189744,-23.715647
SSTSL2 J145758.60-584900.5,224.494176,-58.816812
SSTSL2 J051131.16-665819.9,77.879866,-66.972213
SSTSL2 J041725.48+282554.1,64.3562,28.431711
SSTSL2 J194817.61+242116.8,297.073381,24.354691
SSTSL2 J172808.31-355444.8,262.034654,-35.912447
SSTSL2 J161838.79-364407.8,244.661641,-36.7355
SSTSL2 J182727.55-032044.8,276.864832,-3.34579
SSTSL2 J175059.05-215817.1,267.746053,-21.97142
SSTSL2 J174545.09-254337.5,266.437908,-25.72711
SSTSL2 J174701.03-323357.5,266.754313,-32.565974
SSTSL2 J173733.21-293132.4,264.388398,-29.525667
SSTSL2 J194233.02+211906.5,295.637615,21.318495
SSTSL2 J202243.62+394727.4,305.68178,39.790953
SSTSL2 J180224.29-280701.8,270.601213,-28.117167
SSTSL2 J163641.27-484920.3,249.171968,-48.822319
SSTSL2 J224447.58+613432.9,341.198262,61.575824
SSTSL2 J222445.01+592235.9,336.187556,59.376648
SSTSL2 J045531.58-704310.4,73.881613,-70.719558
SSTSL2 J180352.24-045237.8,270.967667,-4.877187
SSTSL2 J194308.13+241521.2,295.783886,24.255916
SSTSL2 J030105.27+523715.6,45.271972,52.621012
SSTSL2 J153123.74-553511.3,232.848936,-55.586493
SSTSL2 J163656.73-241758.9,249.236391,-24.299722
SSTSL2 J203100.62+412858.2,307.752586,41.482854
SSTSL2 J170052.84-435813.4,255.220196,-43.970415
SSTSL2 J172448.82-305421.6,261.203427,-30.906007
SSTSL2 J182648.44-032331.7,276.701875,-3.392145
SSTSL2 J175300.22-300911.8,268.250918,-30.153293
SSTSL2 J174909.86-231944.5,267.291113,-23.329041
SSTSL2 J152046.41-575558.7,230.19341,-57.93298
SSTSL2 J114838.57-624906.1,177.160729,-62.818385
SSTSL2 J175042.08-234715.3,267.675335,-23.787584
SSTSL2 J120940.94-632024.8,182.420603,-63.340248
SSTSL2 J174635.60-242254.2,266.648345,-24.381739
SSTSL2 J152710.68-571742.4,231.794536,-57.29512
SSTSL2 J130412.89-630043.8,196.053711,-63.012193
SSTSL2 J192617.79+183549.8,291.574132,18.597178
SSTSL2 J203153.56+412533.9,307.973174,41.426089
SSTSL2 J180018.98-275039.1,270.079115,-27.844222
SSTSL2 J174733.28-230004.4,266.888696,-23.001237
SSTSL2 J190952.10+110242.4,287.467103,11.045117
SSTSL2 J174523.38-243457.3,266.347447,-24.582593
SSTSL2 J114533.11+585841.1,176.387969,58.97809
SSTSL2 J180305.65-205414.1,270.773581,-20.903925
SSTSL2 J162900.03-500904.7,247.250152,-50.151306
SSTSL2 J180355.69-254759.5,270.982062,-25.799886
SSTSL2 J221104.45+575530.0,332.768547,57.925004
SSTSL2 J174452.59-335205.9,266.219153,-33.868328
SSTSL2 J175410.31-234208.4,268.542988,-23.702354
SSTSL2 J152730.69-571745.3,231.877879,-57.295917
SSTSL2 J191230.84+074803.0,288.128541,7.800838
SSTSL2 J114507.01-621253.4,176.279238,-62.214839
SSTSL2 J223218.35+584708.7,338.076476,58.785766
SSTSL2 J175259.97-242454.0,268.249893,-24.41501
SSTSL2 J193900.08+232408.5,294.750367,23.402364
SSTSL2 J193959.33+230709.3,294.997249,23.119259
SSTSL2 J174315.83-324355.8,265.815985,-32.732183
SSTSL2 J175536.03-293338.9,268.900164,-29.560824
SSTSL2 J060910.97+135847.6,92.295713,13.9799
SSTSL2 J175246.44-213816.0,268.193523,-21.637789
SSTSL2 J175318.24-301415.8,268.326027,-30.237743
SSTSL2 J175238.95-314332.8,268.162304,-31.725796
SSTSL2 J180550.02-201750.4,271.458455,-20.297361
SSTSL2 J153158.32-551340.5,232.993006,-55.227942
SSTSL2 J192657.45+184849.0,291.739414,18.813631
SSTSL2 J143025.81+342439.9,217.607568,34.411102
SSTSL2 J175635.81-281307.1,269.149219,-28.218658
SSTSL2 J193451.80+190016.9,293.715836,19.004709
SSTSL2 J174718.65-330312.5,266.827723,-33.05349
SSTSL2 J095544.83-093959.6,148.936809,-9.666561
SSTSL2 J025147.76+601437.5,42.949026,60.243766
SSTSL2 J130849.11-634623.4,197.204638,-63.773173
SSTSL2 J114033.90-621901.4,175.141272,-62.317073
SSTSL2 J183224.76-065952.6,278.103185,-6.997957
SSTSL2 J180257.68-275843.6,270.740344,-27.978785
SSTSL2 J180633.72-254121.6,271.64053,-25.689344
SSTSL2 J175957.11-294923.7,269.987973,-29.82325
SSTSL2 J005334.82-735622.3,13.395085,-73.939534
SSTSL2 J175523.65-292730.6,268.848549,-29.458527
SSTSL2 J174350.67-251408.3,265.96113,-25.235655
SSTSL2 J185159.38+021328.7,282.997447,2.224651
SSTSL2 J194001.09+210129.7,295.00456,21.024923
SSTSL2 J184417.12-022230.2,281.07136,-2.375081
SSTSL2 J192057.25+130731.8,290.238577,13.125511
SSTSL2 J181020.30-243450.8,272.584621,-24.580795
SSTSL2 J030532.70+591405.1,46.386254,59.234752
SSTSL2 J202822.59+411218.3,307.094157,41.2051
SSTSL2 J025912.08+602626.8,44.800368,60.440786
SSTSL2 J003611.11-730446.8,9.046331,-73.079676
SSTSL2 J175146.02-300956.4,267.941777,-30.165686
SSTSL2 J180049.55-293153.7,270.206487,-29.531603
SSTSL2 J191616.37+130849.7,289.06822,13.147157
SSTSL2 J152730.11-553856.1,231.875485,-55.648919
SSTSL2 J115731.78-621557.3,179.382437,-62.265919
SSTSL2 J193452.98+183025.0,293.720758,18.506961
SSTSL2 J175425.56-224636.4,268.606535,-22.776787
SSTSL2 J191907.53+143423.9,289.781384,14.573313
SSTSL2 J175622.18-211603.9,269.092456,-21.267775
SSTSL2 J173139.09-275909.8,262.912904,-27.986078
SSTSL2 J043437.10+242924.8,68.65462,24.490237
SSTSL2 J174448.24-243817.3,266.20101,-24.63816
SSTSL2 J030737.13+592946.1,46.904718,59.49615
SSTSL2 J173435.73-301315.2,263.648903,-30.220902
SSTSL2 J180224.00-275719.6,270.60003,-27.955449
SSTSL2 J054309.86-081323.5,85.791121,-8.223201
SSTSL2 J121144.16-615650.8,182.934032,-61.947449
SSTSL2 J175743.12-273322.5,269.429689,-27.55625
SSTSL2 J132837.87-624331.3,202.157802,-62.725373
SSTSL2 J174424.91-233636.7,266.103804,-23.610196
SSTSL2 J180308.41-280830.3,270.785072,-28.14177
SSTSL2 J140911.98-602953.7,212.299951,-60.49826
SSTSL2 J175508.39-304438.1,268.784986,-30.743925
SSTSL2 J175539.64-311052.0,268.915206,-31.181122
SSTSL2 J071814.19-234339.4,109.559127,-23.727636
SSTSL2 J173434.23-271411.4,263.642634,-27.236503
SSTSL2 J173520.53-300604.6,263.835557,-30.101289
SSTSL2 J180232.24-282241.4,270.634338,-28.378182
SSTSL2 J172837.81-305421.2,262.157555,-30.905897
SSTSL2 J193729.43+201425.8,294.372639,20.240518
SSTSL2 J190815.91+095538.6,287.066306,9.92739
SSTSL2 J193409.48+181024.3,293.539503,18.173424
SSTSL2 J174332.96-250143.6,265.887341,-25.02879
SSTSL2 J141624.34-611658.7,214.101441,-61.282983
SSTSL2 J180245.49-300328.7,270.689579,-30.057977
SSTSL2 J180953.10-212752.8,272.471252,-21.46468
SSTSL2 J175949.07-292101.7,269.954482,-29.350492
SSTSL2 J165052.40-424522.7,252.718334,-42.756308
SSTSL2 J174520.55-340605.5,266.335656,-34.101534
SSTSL2 J225330.18+623823.6,343.375761,62.639907
SSTSL2 J174306.94-331102.6,265.778947,-33.184078
SSTSL2 J194002.83+235407.1,295.011818,23.901993
SSTSL2 J193811.99+212213.6,294.549978,21.37046
SSTSL2 J224805.81+594954.6,342.024241,59.83184
SSTSL2 J164706.36-433207.6,251.776515,-43.535447
SSTSL2 J063441.01+042709.8,98.670889,4.452749
SSTSL2 J191200.44+111244.2,288.001843,11.212295
SSTSL2 J215340.81+174415.5,328.420079,17.737655
SSTSL2 J115612.09-623256.2,179.050403,-62.548954
SSTSL2 J194052.21+240426.5,295.217556,24.074029
SSTSL2 J195321.54+263102.4,298.339792,26.517355
SSTSL2 J175628.40-305814.5,269.118344,-30.970698
SSTSL2 J180638.28-270555.5,271.659505,-27.098759
SSTSL2 J194301.68+251946.0,295.757,25.329456
SSTSL2 J172538.14-372047.2,261.408923,-37.346461
SSTSL2 J030311.97+603441.6,45.799896,60.578235
SSTSL2 J174736.96-230143.9,266.90403,-23.028889
SSTSL2 J175934.84-295201.8,269.895197,-29.867192
SSTSL2 J114716.63-623125.7,176.819327,-62.523819
SSTSL2 J222933.80+600738.7,337.390836,60.127436
SSTSL2 J180214.13-275921.0,270.558908,-27.989194
SSTSL2 J161140.76-375748.9,242.919861,-37.963592
SSTSL2 J180117.76-273343.7,270.324022,-27.562142
SSTSL2 J203838.32+405531.5,309.659696,40.925432
SSTSL2 J193857.76+232843.0,294.740673,23.478632
SSTSL2 J175343.21-230059.2,268.43008,-23.016452
SSTSL2 J195201.19+255745.2,298.004989,25.962565
SSTSL2 J174747.72-232719.8,266.948841,-23.455524
SSTSL2 J144129.28-591836.3,220.372006,-59.310095
SSTSL2 J180225.28-263618.2,270.605342,-26.605078
SSTSL2 J191802.81+141850.4,289.511734,14.314018
SSTSL2 J195146.46+271021.8,297.943598,27.172747
SSTSL2 J104112.86-595808.1,160.303592,-59.968936
SSTSL2 J122325.59-662259.8,185.856655,-66.383287
SSTSL2 J175003.18-255342.8,267.513272,-25.895248
SSTSL2 J174334.12-245717.7,265.89217,-24.954932
SSTSL2 J045039.97-663310.7,72.666565,-66.553
SSTSL2 J230109.43+624847.6,345.289327,62.813242
SSTSL2 J142601.28-600059.8,216.505335,-60.016637
SSTSL2 J174750.89-230805.7,266.962042,-23.134939
SSTSL2 J122837.51-633851.3,187.156327,-63.647591
SSTSL2 J175058.73-214452.7,267.744712,-21.747995
SSTSL2 J174320.05-262212.4,265.83356,-26.370129
SSTSL2 J210139.34+770616.5,315.413946,77.104594
SSTSL2 J171717.11-361923.9,259.321304,-36.323316
SSTSL2 J152533.78-571635.8,231.390753,-57.276623
SSTSL2 J192851.18+185724.0,292.213275,18.956688
SSTSL2 J135559.48-622913.2,208.997839,-62.487012
SSTSL2 J180320.94-254945.5,270.837276,-25.829308
SSTSL2 J125440.16-630831.8,193.667346,-63.142183
SSTSL2 J025356.33+603920.8,43.484728,60.655789
SSTSL2 J175351.60-303204.4,268.465029,-30.534577
SSTSL2 J220831.77+574931.7,332.132396,57.825488
SSTSL2 J164734.30-453337.4,251.892927,-45.560411
SSTSL2 J175820.44-273952.2,269.585168,-27.664523
SSTSL2 J191742.91+142523.6,289.428829,14.423245
SSTSL2 J142610.86-612153.5,216.545277,-61.364886
SSTSL2 J220811.02+591129.2,332.045934,59.191467
SSTSL2 J174732.88-321902.9,266.88703,-32.317493
SSTSL2 J171226.54-375503.1,258.110622,-37.917546
SSTSL2 J163751.35+413027.2,249.463975,41.50756
SSTSL2 J063301.99+042944.5,98.258309,4.495704
SSTSL2 J050312.06-662059.6,75.800286,-66.34989
SSTSL2 J203639.94+423148.4,309.166425,42.530122
SSTSL2 J110404.66-602014.9,166.019454,-60.337477
SSTSL2 J193638.00+212622.7,294.158364,21.439657
SSTSL2 J222637.70+594856.4,336.657115,59.81567
SSTSL2 J171854.08+592401.4,259.72535,59.400406
SSTSL2 J023221.43+613300.6,38.089311,61.550194
SSTSL2 J175534.77-292154.7,268.89489,-29.365219
SSTSL2 J022332.78+613226.9,35.886611,61.540826
SSTSL2 J024949.76+601715.0,42.457344,60.287511
SSTSL2 J133552.77-622144.4,203.969913,-62.362334
SSTSL2 J172206.93-265914.2,260.528878,-26.987288
SSTSL2 J183225.73-045717.4,278.107247,-4.954856
SSTSL2 J180411.64-272651.1,271.048512,-27.447531
SSTSL2 J175617.78-303654.0,269.074097,-30.615022
SSTSL2 J175925.53-271041.5,269.856388,-27.178206
SSTSL2 J225017.88+610055.2,342.574525,61.015342
SSTSL2 J070357.01-162122.9,105.987569,-16.35638
SSTSL2 J175332.74-315724.9,268.386421,-31.956936
SSTSL2 J104128.67-601051.7,160.369488,-60.181028
SSTSL2 J003825.31+403024.5,9.60549,40.506833
SSTSL2 J084950.40-433936.2,132.460034,-43.660074
SSTSL2 J052251.59-695808.0,80.714967,-69.968898
SSTSL2 J173021.49-303242.3,262.589581,-30.545084
SSTSL2 J192818.48+190403.9,292.077032,19.067767
SSTSL2 J104322.18+584515.6,160.842421,58.754343
SSTSL2 J204347.50+420626.0,310.947938,42.107223
SSTSL2 J173801.11-270910.9,264.504657,-27.153037
SSTSL2 J021907.81+571404.5,34.782576,57.234598
SSTSL2 J174934.68-233726.1,267.394506,-23.623937
SSTSL2 J005043.31-724656.1,12.680482,-72.782264
SSTSL2 J180228.70-281705.9,270.619619,-28.284995
SSTSL2 J175711.35-284836.6,269.297324,-28.810169
SSTSL2 J174428.00-311153.6,266.116678,-31.198236
SSTSL2 J063158.31+044501.0,97.992985,4.750302
SSTSL2 J030448.31+593106.6,46.201297,59.518501
SSTSL2 J022735.04-052327.7,36.896037,-5.391055
SSTSL2 J172453.04-312457.5,261.221008,-31.415974
SSTSL2 J195552.84+274345.0,298.970195,27.729184
SSTSL2 J103118.08-591102.7,157.825375,-59.184101
SSTSL2 J180352.62-263903.7,270.969259,-26.651044
SSTSL2 J044939.83-695248.8,72.415968,-69.880232
SSTSL2 J175511.66-292828.9,268.798609,-29.474702
SSTSL2 J180308.91-281212.7,270.787127,-28.203549
SSTSL2 J053712.56+340424.1,84.302347,34.073389
SSTSL2 J180202.87-275407.5,270.511974,-27.90209
SSTSL2 J173350.44-332018.5,263.460184,-33.338474
SSTSL2 J053507.76-731314.0,83.782339,-73.220579
SSTSL2 J181139.91-202133.6,272.916332,-20.359347
SSTSL2 J181108.65-243740.0,272.786081,-24.627795
SSTSL2 J180020.73-291257.8,270.086407,-29.216079
SSTSL2 J202738.68+391723.0,306.911197,39.289738
SSTSL2 J175509.28-210434.3,268.788695,-21.076216
SSTSL2 J173908.84-273658.1,264.786842,-27.616163
SSTSL2 J174631.51-240941.7,266.631307,-24.161599
SSTSL2 J193525.18+182547.9,293.854957,18.429984
SSTSL2 J174759.79-223817.2,266.999133,-22.638121
SSTSL2 J181726.59-082419.3,274.360808,-8.40537
SSTSL2 J103256.32-592736.7,158.234691,-59.460204
SSTSL2 J174946.56-305434.4,267.444022,-30.90957
SSTSL2 J175653.93-293348.4,269.224715,-29.563466
SSTSL2 J175057.68-315846.0,267.740357,-31.979472
SSTSL2 J033301.70-275818.7,53.257112,-27.971869
SSTSL2 J033301.69-275818.8,53.257052,-27.971894
SSTSL2 J105235.70-595848.3,163.148769,-59.980094
SSTSL2 J022423.83-053543.3,36.099294,-5.595373
SSTSL2 J123133.00-621334.1,187.887501,-62.226166
SSTSL2 J193711.70+201326.2,294.298778,20.223957
SSTSL2 J175957.54-293436.5,269.989769,-29.57682
SSTSL2 J174509.95-313001.7,266.291496,-31.500475
SSTSL2 J202410.26+390057.4,306.042757,39.015962
SSTSL2 J122253.46-631359.2,185.722775,-63.233131
SSTSL2 J151508.16-563936.3,228.784023,-56.660088
SSTSL2 J203412.42+402412.3,308.551753,40.403419
SSTSL2 J171531.45-273119.2,258.881073,-27.52202
SSTSL2 J175320.20-301447.3,268.334168,-30.246476
SSTSL2 J172446.18-373555.4,261.192428,-37.598734
SSTSL2 J194129.99+204758.7,295.374997,20.799666
SSTSL2 J205406.66+442812.9,313.527752,44.470271
SSTSL2 J194602.33+232747.5,296.509727,23.463218
SSTSL2 J180116.47-264733.3,270.318651,-26.792596
SSTSL2 J175512.52-193424.7,268.802176,-19.573546
SSTSL2 J174825.17-253226.1,267.104895,-25.540596
SSTSL2 J173713.46-265240.7,264.306089,-26.87798
SSTSL2 J003416.67-212837.7,8.569476,-21.477163
SSTSL2 J224513.45+592904.4,341.306082,59.484577
SSTSL2 J021738.23-045939.0,34.409329,-4.994194
SSTSL2 J180122.47-280014.5,270.343657,-28.004055
SSTSL2 J050136.40-650834.3,75.401683,-65.142865
SSTSL2 J103440.88-595931.1,158.670365,-59.991984
SSTSL2 J175625.97-303322.8,269.108223,-30.556338
SSTSL2 J192758.20+192018.0,291.992518,19.338356
SSTSL2 J174722.63-264729.8,266.84432,-26.791611
SSTSL2 J174609.20-240829.4,266.538341,-24.141525
SSTSL2 J180634.42-260103.6,271.643449,-26.017671
SSTSL2 J190619.97+080914.5,286.583239,8.154039
SSTSL2 J183940.83-004345.9,279.920134,-0.729429
SSTSL2 J174406.16-272910.8,266.025679,-27.486337
SSTSL2 J125536.81-622834.5,193.903385,-62.476254
SSTSL2 J175850.55-285406.4,269.710632,-28.90179
SSTSL2 J201149.42+202820.3,302.955936,20.472332
SSTSL2 J174222.93-340831.3,265.595583,-34.142047
SSTSL2 J174613.31-320310.1,266.55548,-32.052823
SSTSL2 J174526.25-335101.1,266.359399,-33.850307
SSTSL2 J174641.22-254955.9,266.67175,-25.83221
SSTSL2 J103325.51+580038.6,158.356314,58.010735
SSTSL2 J195434.03+272710.7,298.641809,27.452997
SSTSL2 J124841.37-791310.1,192.172383,-79.219486
SSTSL2 J063104.22+102840.9,97.767591,10.478034
SSTSL2 J221724.06+600421.4,334.350263,60.072629
SSTSL2 J114652.39-622033.3,176.718325,-62.342593
SSTSL2 J191303.31+120909.7,288.263831,12.152717
SSTSL2 J174800.30-225952.5,267.001262,-22.997924
SSTSL2 J175705.55-300902.5,269.273161,-30.150719
SSTSL2 J194347.80+222355.3,295.949182,22.398716
SSTSL2 J174849.61-235207.3,267.206709,-23.868709
SSTSL2 J174446.43-272806.3,266.19349,-27.468433
SSTSL2 J175431.25-235508.9,268.630231,-23.919146
SSTSL2 J172830.66-252035.7,262.127771,-25.34325
SSTSL2 J174716.43-250757.0,266.818466,-25.132517
SSTSL2 J175425.05-223234.2,268.604403,-22.542849
SSTSL2 J054222.01-095325.0,85.591728,-9.890302
SSTSL2 J225307.11+594122.1,343.279651,59.689475
SSTSL2 J161303.52-520143.0,243.264673,-52.028623
SSTSL2 J145351.90-602420.5,223.466283,-60.405699
SSTSL2 J173431.61-301938.4,263.631736,-30.327354
SSTSL2 J194453.07+241336.5,296.221134,24.22682
SSTSL2 J173608.02-294921.6,264.033435,-29.822694
SSTSL2 J125938.88+273044.0,194.912014,27.512241
SSTSL2 J181618.73-023047.2,274.078066,-2.513118
SSTSL2 J122546.07-622949.1,186.441967,-62.496977
SSTSL2 J201811.03+392323.5,304.545969,39.389877
SSTSL2 J224659.44+592242.5,341.747703,59.378481
SSTSL2 J175532.36-293144.4,268.884844,-29.529016
SSTSL2 J192706.05+172402.2,291.775217,17.400615
SSTSL2 J222432.37+591339.9,336.13488,59.227761
SSTSL2 J172716.66-330950.5,261.819441,-33.164051
SSTSL2 J171531.16-370238.1,258.879872,-37.043927
SSTSL2 J004652.31-703501.8,11.717963,-70.583855
SSTSL2 J172933.46-290249.0,262.389436,-29.046964
SSTSL2 J220608.66+585855.7,331.536113,58.982147
SSTSL2 J194321.90+242550.5,295.841285,24.430698
SSTSL2 J023239.58+724235.6,38.164958,72.709893
SSTSL2 J183728.27-000552.1,279.367792,-0.097821
SSTSL2 J132036.95-634455.0,200.153978,-63.748627
SSTSL2 J125511.31-622659.0,193.797125,-62.449733
SSTSL2 J170216.53-402143.8,255.568889,-40.362186
SSTSL2 J174612.99-314910.6,266.554142,-31.819617
SSTSL2 J173837.09-302023.4,264.654579,-30.339859
SSTSL2 J175554.23-293215.0,268.97597,-29.537512
SSTSL2 J210413.88+494910.7,316.057838,49.819661
SSTSL2 J122434.03-620631.1,186.141825,-62.10865
SSTSL2 J174330.78-341727.5,265.878254,-34.290996
SSTSL2 J193540.23+190152.6,293.917632,19.031282
SSTSL2 J194317.72+244354.7,295.823864,24.731887
SSTSL2 J172353.98-372510.3,260.974924,-37.419546
SSTSL2 J104158.07+590435.5,160.491975,59.076538
SSTSL2 J194621.13+225154.0,296.588081,22.86501
SSTSL2 J125725.83-622855.4,194.357648,-62.482058
SSTSL2 J165058.25-424402.2,252.742709,-42.733965
SSTSL2 J175313.88-315732.0,268.307861,-31.958903
